concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2128001419,Universal Entity ID Type,Measurement,DICOM,DICOM Attributes,,"(0040,0033)",19930101,20991231,
2128001420,Identifier Type Code,Measurement,DICOM,DICOM Attributes,,"(0040,0035)",19930101,20991231,
2128001421,Performed Procedure Step Start Date,Measurement,DICOM,DICOM Attributes,,"(0040,0244)",19930101,20991231,
2128001422,Performed Procedure Step Start Time,Measurement,DICOM,DICOM Attributes,,"(0040,0245)",19930101,20991231,
2128001423,Performed Procedure Step End Date,Measurement,DICOM,DICOM Attributes,,"(0040,0250)",19930101,20991231,
2128001424,Performed Procedure Step End Time,Measurement,DICOM,DICOM Attributes,,"(0040,0251)",19930101,20991231,
2128001425,Performed Procedure Step Status,Measurement,DICOM,DICOM Attributes,,"(0040,0252)",19930101,20991231,
2128001426,Performed Protocol Type,Measurement,DICOM,DICOM Attributes,,"(0040,0261)",19930101,20991231,
2128001427,Quantity,Measurement,DICOM,DICOM Attributes,,"(0040,0294)",19930101,20991231,
2128001428,Total Time of Fluoroscopy,Measurement,DICOM,DICOM Attributes,,"(0040,0300)",19930101,20991231,
2128001429,Total Number of Exposures,Measurement,DICOM,DICOM Attributes,,"(0040,0301)",19930101,20991231,
2128001430,Entrance Dose,Measurement,DICOM,DICOM Attributes,,"(0040,0302)",19930101,20991231,
2128001431,Exposed Area,Measurement,DICOM,DICOM Attributes,,"(0040,0303)",19930101,20991231,
2128001432,Distance Source to Entrance,Measurement,DICOM,DICOM Attributes,,"(0040,0306)",19930101,20991231,
2128001433,Distance Source to Support,Measurement,DICOM,DICOM Attributes,,"(0040,0307)",19930101,20991231,
2128001434,X-Ray Output,Measurement,DICOM,DICOM Attributes,,"(0040,0312)",19930101,20991231,
2128001435,Half Value Layer,Measurement,DICOM,DICOM Attributes,,"(0040,0314)",19930101,20991231,
2128001436,Organ Dose,Measurement,DICOM,DICOM Attributes,,"(0040,0316)",19930101,20991231,
2128001437,Organ Exposed,Measurement,DICOM,DICOM Attributes,,"(0040,0318)",19930101,20991231,
2128001438,X Offset in Slide Coordinate System,Measurement,DICOM,DICOM Attributes,,"(0040,072A)",19930101,20991231,
2128001439,Y Offset in Slide Coordinate System,Measurement,DICOM,DICOM Attributes,,"(0040,073A)",19930101,20991231,
2128001440,Z Offset in Slide Coordinate System,Measurement,DICOM,DICOM Attributes,,"(0040,074A)",19930101,20991231,
2128001441,Issue Date of Imaging Service Request,Measurement,DICOM,DICOM Attributes,,"(0040,2004)",19930101,20991231,
2128001442,Issue Time of Imaging Service Request,Measurement,DICOM,DICOM Attributes,,"(0040,2005)",19930101,20991231,
2128001443,General Purpose Scheduled Procedure Step Status,Measurement,DICOM,DICOM Attributes,,"(0040,4001)",19930101,20991231,
2128001444,General Purpose Performed Procedure Step Status,Measurement,DICOM,DICOM Attributes,,"(0040,4002)",19930101,20991231,
2128001445,General Purpose Scheduled Procedure Step Priority,Measurement,DICOM,DICOM Attributes,,"(0040,4003)",19930101,20991231,
2128001446,Scheduled Procedure Step Start DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,4005)",19930101,20991231,
2128001447,Multiple Copies Flag,Measurement,DICOM,DICOM Attributes,,"(0040,4006)",19930101,20991231,
2128001448,Scheduled Procedure Step Expiration DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,4008)",19930101,20991231,
2128001449,Scheduled Procedure Step Modification DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,4010)",19930101,20991231,
2128001450,Expected Completion DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,4011)",19930101,20991231,
2128001451,Input Availability Flag,Measurement,DICOM,DICOM Attributes,,"(0040,4020)",19930101,20991231,
2128001452,Raw Data Handling,Measurement,DICOM,DICOM Attributes,,"(0040,4040)",19930101,20991231,
2128001453,Input Readiness State,Measurement,DICOM,DICOM Attributes,,"(0040,4041)",19930101,20991231,
2128001454,Performed Procedure Step Start DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,4050)",19930101,20991231,
2128001455,Performed Procedure Step End DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,4051)",19930101,20991231,
2128001456,Procedure Step Cancellation DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,4052)",19930101,20991231,
2128001457,Entrance Dose in mGy,Measurement,DICOM,DICOM Attributes,,"(0040,8302)",19930101,20991231,
2128001458,Entrance Dose Derivation,Measurement,DICOM,DICOM Attributes,,"(0040,8303)",19930101,20991231,
2128001459,Real World Value LUT Data,Measurement,DICOM,DICOM Attributes,,"(0040,9212)",19930101,20991231,
2128001460,Double Float Real World Value Last Value Mapped,Measurement,DICOM,DICOM Attributes,,"(0040,9213)",19930101,20991231,
2128001461,Double Float Real World Value First Value Mapped,Measurement,DICOM,DICOM Attributes,,"(0040,9214)",19930101,20991231,
2128001462,Real World Value Intercept,Measurement,DICOM,DICOM Attributes,,"(0040,9224)",19930101,20991231,
2128001463,Real World Value Slope,Measurement,DICOM,DICOM Attributes,,"(0040,9225)",19930101,20991231,
2128001464,Findings Flag (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A007)",19930101,20991231,
2128001465,Relationship Type,Measurement,DICOM,DICOM Attributes,,"(0040,A010)",19930101,20991231,
2128001466,Findings Group Recording Date (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A023)",19930101,20991231,
2128001467,Findings Group Recording Time (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A024)",19930101,20991231,
2128001468,Verification DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,A030)",19930101,20991231,
2128001469,Observation DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,A032)",19930101,20991231,
2128001470,Observation Start DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,A033)",19930101,20991231,
2128001471,Value Type,Measurement,DICOM,DICOM Attributes,,"(0040,A040)",19930101,20991231,
2128001472,Continuity Of Content,Measurement,DICOM,DICOM Attributes,,"(0040,A050)",19930101,20991231,
2128001473,Urgency or Priority Alerts (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A057)",19930101,20991231,
2128001474,Participation Type,Measurement,DICOM,DICOM Attributes,,"(0040,A080)",19930101,20991231,
2128001475,Participation DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,A082)",19930101,20991231,
2128001476,Observer Type,Measurement,DICOM,DICOM Attributes,,"(0040,A084)",19930101,20991231,
2128001477,Referenced Waveform Channels,Measurement,DICOM,DICOM Attributes,,"(0040,A0B0)",19930101,20991231,
2128001478,Date of Document or Verbal Transaction (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A110)",19930101,20991231,
2128001479,Time of Document Creation or Verbal Transaction (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A112)",19930101,20991231,
2128001480,DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,A120)",19930101,20991231,
2128001481,Date,Measurement,DICOM,DICOM Attributes,,"(0040,A121)",19930101,20991231,
2128001482,Time,Measurement,DICOM,DICOM Attributes,,"(0040,A122)",19930101,20991231,
2128001483,Report Status ID (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A125)",19930101,20991231,
2128001484,Temporal Range Type,Measurement,DICOM,DICOM Attributes,,"(0040,A130)",19930101,20991231,
2128001485,Referenced Sample Positions,Measurement,DICOM,DICOM Attributes,,"(0040,A132)",19930101,20991231,
2128001486,Referenced Frame Numbers,Measurement,DICOM,DICOM Attributes,,"(0040,A136)",19930101,20991231,
2128001487,Referenced Time Offsets,Measurement,DICOM,DICOM Attributes,,"(0040,A138)",19930101,20991231,
2128001488,Referenced DateTime,Measurement,DICOM,DICOM Attributes,,"(0040,A13A)",19930101,20991231,
2128001489,Floating Point Value,Measurement,DICOM,DICOM Attributes,,"(0040,A161)",19930101,20991231,
2128001490,Rational Numerator Value,Measurement,DICOM,DICOM Attributes,,"(0040,A162)",19930101,20991231,
2128001491,Rational Denominator Value,Measurement,DICOM,DICOM Attributes,,"(0040,A163)",19930101,20991231,
2128001492,Referenced Observation Class (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A173)",19930101,20991231,
2128001493,Referenced Object Observation Class (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A174)",19930101,20991231,
2128001494,Annotation Group Number,Measurement,DICOM,DICOM Attributes,,"(0040,A180)",19930101,20991231,
2128001495,Observation Date (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A192)",19930101,20991231,
2128001496,Observation Time (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A193)",19930101,20991231,
2128001497,Measurement Automation (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A194)",19930101,20991231,
2128001498,Coordinates Set Geometric Type (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A290)",19930101,20991231,
2128001499,Pixel Coordinates Set (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A29A)",19930101,20991231,
2128001500,Numeric Value,Measurement,DICOM,DICOM Attributes,,"(0040,A30A)",19930101,20991231,
2128001501,Observation Subject Class (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A403)",19930101,20991231,
2128001502,Completion Flag,Measurement,DICOM,DICOM Attributes,,"(0040,A491)",19930101,20991231,
2128001503,Verification Flag,Measurement,DICOM,DICOM Attributes,,"(0040,A493)",19930101,20991231,
2128001504,Archive Requested,Measurement,DICOM,DICOM Attributes,,"(0040,A494)",19930101,20991231,
2128001505,Preliminary Flag,Measurement,DICOM,DICOM Attributes,,"(0040,A496)",19930101,20991231,
2128001506,Observation Subject Context Flag (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A600)",19930101,20991231,
2128001507,Observer Context Flag (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A601)",19930101,20991231,
2128001508,Procedure Context Flag (Trial),Measurement,DICOM,DICOM Attributes,,"(0040,A603)",19930101,20991231,
2128001509,Number of Table Rows,Measurement,DICOM,DICOM Attributes,,"(0040,A802)",19930101,20991231,
2128001510,Number of Table Columns,Measurement,DICOM,DICOM Attributes,,"(0040,A803)",19930101,20991231,
2128001511,Table Row Number,Measurement,DICOM,DICOM Attributes,,"(0040,A804)",19930101,20991231,
2128001512,Table Column Number,Measurement,DICOM,DICOM Attributes,,"(0040,A805)",19930101,20991231,
2128001513,Template Identifier,Measurement,DICOM,DICOM Attributes,,"(0040,DB00)",19930101,20991231,
2128001514,Template Version,Measurement,DICOM,DICOM Attributes,,"(0040,DB06)",19930101,20991231,
2128001515,Template Local Version,Measurement,DICOM,DICOM Attributes,,"(0040,DB07)",19930101,20991231,
2128001516,Template Extension Flag,Measurement,DICOM,DICOM Attributes,,"(0040,DB0B)",19930101,20991231,
2128001517,Referenced Content Item Identifier,Measurement,DICOM,DICOM Attributes,,"(0040,DB73)",19930101,20991231,
2128001518,HL7 Document Effective Time,Measurement,DICOM,DICOM Attributes,,"(0040,E004)",19930101,20991231,
2128001519,Type of Instances,Measurement,DICOM,DICOM Attributes,,"(0040,E020)",19930101,20991231,
2128001520,Encapsulated Document Length,Measurement,DICOM,DICOM Attributes,,"(0042,0015)",19930101,20991231,
2128001521,Substance Administration Approval,Measurement,DICOM,DICOM Attributes,,"(0044,0002)",19930101,20991231,
2128001522,Approval Status DateTime,Measurement,DICOM,DICOM Attributes,,"(0044,0004)",19930101,20991231,
2128001523,Product Expiration DateTime,Measurement,DICOM,DICOM Attributes,,"(0044,000B)",19930101,20991231,
2128001524,Substance Administration DateTime,Measurement,DICOM,DICOM Attributes,,"(0044,0010)",19930101,20991231,
2128001525,Assertion DateTime,Measurement,DICOM,DICOM Attributes,,"(0044,0104)",19930101,20991231,
2128001526,Assertion Expiration DateTime,Measurement,DICOM,DICOM Attributes,,"(0044,0105)",19930101,20991231,
2128001527,Horizontal Prism Power,Measurement,DICOM,DICOM Attributes,,"(0046,0030)",19930101,20991231,
2128001528,Horizontal Prism Base,Measurement,DICOM,DICOM Attributes,,"(0046,0032)",19930101,20991231,
2128001529,Vertical Prism Power,Measurement,DICOM,DICOM Attributes,,"(0046,0034)",19930101,20991231,
2128001530,Vertical Prism Base,Measurement,DICOM,DICOM Attributes,,"(0046,0036)",19930101,20991231,
2128001531,Lens Segment Type,Measurement,DICOM,DICOM Attributes,,"(0046,0038)",19930101,20991231,
2128001532,Optical Transmittance,Measurement,DICOM,DICOM Attributes,,"(0046,0040)",19930101,20991231,
2128001533,Channel Width,Measurement,DICOM,DICOM Attributes,,"(0046,0042)",19930101,20991231,
2128001534,Pupil Size,Measurement,DICOM,DICOM Attributes,,"(0046,0044)",19930101,20991231,
2128001535,Corneal Size,Measurement,DICOM,DICOM Attributes,,"(0046,0046)",19930101,20991231,
2128001536,Distance Pupillary Distance,Measurement,DICOM,DICOM Attributes,,"(0046,0060)",19930101,20991231,
2128001537,Near Pupillary Distance,Measurement,DICOM,DICOM Attributes,,"(0046,0062)",19930101,20991231,
2128001538,Intermediate Pupillary Distance,Measurement,DICOM,DICOM Attributes,,"(0046,0063)",19930101,20991231,
2128001539,Other Pupillary Distance,Measurement,DICOM,DICOM Attributes,,"(0046,0064)",19930101,20991231,
2128001540,Radius of Curvature,Measurement,DICOM,DICOM Attributes,,"(0046,0075)",19930101,20991231,
2128001541,Keratometric Power,Measurement,DICOM,DICOM Attributes,,"(0046,0076)",19930101,20991231,
2128001542,Keratometric Axis,Measurement,DICOM,DICOM Attributes,,"(0046,0077)",19930101,20991231,
2128001543,Background Color,Measurement,DICOM,DICOM Attributes,,"(0046,0092)",19930101,20991231,
2128001544,Optotype,Measurement,DICOM,DICOM Attributes,,"(0046,0094)",19930101,20991231,
2128001545,Optotype Presentation,Measurement,DICOM,DICOM Attributes,,"(0046,0095)",19930101,20991231,
2128001546,Add Power,Measurement,DICOM,DICOM Attributes,,"(0046,0104)",19930101,20991231,
2128001547,Viewing Distance,Measurement,DICOM,DICOM Attributes,,"(0046,0106)",19930101,20991231,
2128001548,Corneal Power,Measurement,DICOM,DICOM Attributes,,"(0046,0114)",19930101,20991231,
2128001549,Corneal Axis,Measurement,DICOM,DICOM Attributes,,"(0046,0115)",19930101,20991231,
2128001550,Refractive Index of Cornea,Measurement,DICOM,DICOM Attributes,,"(0046,0117)",19930101,20991231,
2128001551,Refractive Index of Aqueous Humor,Measurement,DICOM,DICOM Attributes,,"(0046,0118)",19930101,20991231,
2128001552,Viewing Distance Type,Measurement,DICOM,DICOM Attributes,,"(0046,0125)",19930101,20991231,
2128001553,Visual Acuity Modifiers,Measurement,DICOM,DICOM Attributes,,"(0046,0135)",19930101,20991231,
2128001554,Decimal Visual Acuity,Measurement,DICOM,DICOM Attributes,,"(0046,0137)",19930101,20991231,
2128001555,Sphere Power,Measurement,DICOM,DICOM Attributes,,"(0046,0146)",19930101,20991231,
2128001556,Cylinder Power,Measurement,DICOM,DICOM Attributes,,"(0046,0147)",19930101,20991231,
2128001557,Corneal Topography Surface,Measurement,DICOM,DICOM Attributes,,"(0046,0201)",19930101,20991231,
2128001558,Corneal Vertex Location,Measurement,DICOM,DICOM Attributes,,"(0046,0202)",19930101,20991231,
2128001559,Pupil Centroid X-Coordinate,Measurement,DICOM,DICOM Attributes,,"(0046,0203)",19930101,20991231,
2128001560,Pupil Centroid Y-Coordinate,Measurement,DICOM,DICOM Attributes,,"(0046,0204)",19930101,20991231,
2128001561,Equivalent Pupil Radius,Measurement,DICOM,DICOM Attributes,,"(0046,0205)",19930101,20991231,
2128001562,Vertices of the Outline of Pupil,Measurement,DICOM,DICOM Attributes,,"(0046,0208)",19930101,20991231,
2128001563,Maximum Corneal Curvature,Measurement,DICOM,DICOM Attributes,,"(0046,0212)",19930101,20991231,
2128001564,Maximum Corneal Curvature Location,Measurement,DICOM,DICOM Attributes,,"(0046,0213)",19930101,20991231,
2128001565,Average Corneal Power,Measurement,DICOM,DICOM Attributes,,"(0046,0220)",19930101,20991231,
2128001566,Corneal I-S Value,Measurement,DICOM,DICOM Attributes,,"(0046,0224)",19930101,20991231,
2128001567,Analyzed Area,Measurement,DICOM,DICOM Attributes,,"(0046,0227)",19930101,20991231,
2128001568,Surface Regularity Index,Measurement,DICOM,DICOM Attributes,,"(0046,0230)",19930101,20991231,
2128001569,Surface Asymmetry Index,Measurement,DICOM,DICOM Attributes,,"(0046,0232)",19930101,20991231,
2128001570,Corneal Eccentricity Index,Measurement,DICOM,DICOM Attributes,,"(0046,0234)",19930101,20991231,
2128001571,Keratoconus Prediction Index,Measurement,DICOM,DICOM Attributes,,"(0046,0236)",19930101,20991231,
2128001572,Decimal Potential Visual Acuity,Measurement,DICOM,DICOM Attributes,,"(0046,0238)",19930101,20991231,
2128001573,Corneal Topography Map Quality Evaluation,Measurement,DICOM,DICOM Attributes,,"(0046,0242)",19930101,20991231,
2128001574,Corneal Point Location,Measurement,DICOM,DICOM Attributes,,"(0046,0247)",19930101,20991231,
2128001575,Corneal Point Estimated,Measurement,DICOM,DICOM Attributes,,"(0046,0248)",19930101,20991231,
2128001576,Axial Power,Measurement,DICOM,DICOM Attributes,,"(0046,0249)",19930101,20991231,
2128001577,Tangential Power,Measurement,DICOM,DICOM Attributes,,"(0046,0250)",19930101,20991231,
2128001578,Refractive Power,Measurement,DICOM,DICOM Attributes,,"(0046,0251)",19930101,20991231,
2128001579,Relative Elevation,Measurement,DICOM,DICOM Attributes,,"(0046,0252)",19930101,20991231,
2128001580,Corneal Wavefront,Measurement,DICOM,DICOM Attributes,,"(0046,0253)",19930101,20991231,
2128001581,Imaged Volume Width,Measurement,DICOM,DICOM Attributes,,"(0048,0001)",19930101,20991231,
2128001582,Imaged Volume Height,Measurement,DICOM,DICOM Attributes,,"(0048,0002)",19930101,20991231,
2128001583,Imaged Volume Depth,Measurement,DICOM,DICOM Attributes,,"(0048,0003)",19930101,20991231,
2128001584,Total Pixel Matrix Columns,Measurement,DICOM,DICOM Attributes,,"(0048,0006)",19930101,20991231,
2128001585,Total Pixel Matrix Rows,Measurement,DICOM,DICOM Attributes,,"(0048,0007)",19930101,20991231,
2128001586,Specimen Label in Image,Measurement,DICOM,DICOM Attributes,,"(0048,0010)",19930101,20991231,
2128001587,Focus Method,Measurement,DICOM,DICOM Attributes,,"(0048,0011)",19930101,20991231,
2128001588,Extended Depth of Field,Measurement,DICOM,DICOM Attributes,,"(0048,0012)",19930101,20991231,
2128001589,Number of Focal Planes,Measurement,DICOM,DICOM Attributes,,"(0048,0013)",19930101,20991231,
2128001590,Distance Between Focal Planes,Measurement,DICOM,DICOM Attributes,,"(0048,0014)",19930101,20991231,
2128001591,Recommended Absent Pixel CIELab Value,Measurement,DICOM,DICOM Attributes,,"(0048,0015)",19930101,20991231,
2128001592,Image Orientation (Slide),Measurement,DICOM,DICOM Attributes,,"(0048,0102)",19930101,20991231,
2128001593,Condenser Lens Power,Measurement,DICOM,DICOM Attributes,,"(0048,0111)",19930101,20991231,
2128001594,Objective Lens Power,Measurement,DICOM,DICOM Attributes,,"(0048,0112)",19930101,20991231,
2128001595,Objective Lens Numerical Aperture,Measurement,DICOM,DICOM Attributes,,"(0048,0113)",19930101,20991231,
2128001596,Confocal Mode,Measurement,DICOM,DICOM Attributes,,"(0048,0114)",19930101,20991231,
2128001597,Tissue Location,Measurement,DICOM,DICOM Attributes,,"(0048,0115)",19930101,20991231,
2128001598,Image Acquisition Depth,Measurement,DICOM,DICOM Attributes,,"(0048,0117)",19930101,20991231,
2128001599,Top Left Hand Corner of Localizer Area,Measurement,DICOM,DICOM Attributes,,"(0048,0201)",19930101,20991231,
2128001600,Bottom Right Hand Corner of Localizer Area,Measurement,DICOM,DICOM Attributes,,"(0048,0202)",19930101,20991231,
2128001601,Column Position In Total Image Pixel Matrix,Measurement,DICOM,DICOM Attributes,,"(0048,021E)",19930101,20991231,
2128001602,Row Position In Total Image Pixel Matrix,Measurement,DICOM,DICOM Attributes,,"(0048,021F)",19930101,20991231,
2128001603,Pixel Origin Interpretation,Measurement,DICOM,DICOM Attributes,,"(0048,0301)",19930101,20991231,
2128001604,Number of Optical Paths,Measurement,DICOM,DICOM Attributes,,"(0048,0302)",19930101,20991231,
2128001605,Total Pixel Matrix Focal Planes,Measurement,DICOM,DICOM Attributes,,"(0048,0303)",19930101,20991231,
2128001606,Calibration Image,Measurement,DICOM,DICOM Attributes,,"(0050,0004)",19930101,20991231,
2128001607,Container Component Thickness,Measurement,DICOM,DICOM Attributes,,"(0050,0013)",19930101,20991231,
2128001608,Device Length,Measurement,DICOM,DICOM Attributes,,"(0050,0014)",19930101,20991231,
2128001609,Container Component Width,Measurement,DICOM,DICOM Attributes,,"(0050,0015)",19930101,20991231,
2128001610,Device Diameter,Measurement,DICOM,DICOM Attributes,,"(0050,0016)",19930101,20991231,
2128001611,Device Diameter Units,Measurement,DICOM,DICOM Attributes,,"(0050,0017)",19930101,20991231,
2128001612,Device Volume,Measurement,DICOM,DICOM Attributes,,"(0050,0018)",19930101,20991231,
2128001613,Inter-Marker Distance,Measurement,DICOM,DICOM Attributes,,"(0050,0019)",19930101,20991231,
2128001614,Container Component Material,Measurement,DICOM,DICOM Attributes,,"(0050,001A)",19930101,20991231,
2128001615,Container Component Length,Measurement,DICOM,DICOM Attributes,,"(0050,001C)",19930101,20991231,
2128001616,Container Component Diameter,Measurement,DICOM,DICOM Attributes,,"(0050,001D)",19930101,20991231,
2128001617,Contrast/Bolus Ingredient Percent by Volume,Measurement,DICOM,DICOM Attributes,,"(0052,0001)",19930101,20991231,
2128001618,OCT Focal Distance,Measurement,DICOM,DICOM Attributes,,"(0052,0002)",19930101,20991231,
2128001619,Beam Spot Size,Measurement,DICOM,DICOM Attributes,,"(0052,0003)",19930101,20991231,
2128001620,Effective Refractive Index,Measurement,DICOM,DICOM Attributes,,"(0052,0004)",19930101,20991231,
2128001621,OCT Acquisition Domain,Measurement,DICOM,DICOM Attributes,,"(0052,0006)",19930101,20991231,
2128001622,OCT Optical Center Wavelength,Measurement,DICOM,DICOM Attributes,,"(0052,0007)",19930101,20991231,
2128001623,Axial Resolution,Measurement,DICOM,DICOM Attributes,,"(0052,0008)",19930101,20991231,
2128001624,Ranging Depth,Measurement,DICOM,DICOM Attributes,,"(0052,0009)",19930101,20991231,
2128001625,A-line Rate,Measurement,DICOM,DICOM Attributes,,"(0052,0011)",19930101,20991231,
2128001626,A-lines Per Frame,Measurement,DICOM,DICOM Attributes,,"(0052,0012)",19930101,20991231,
2128001627,Catheter Rotational Rate,Measurement,DICOM,DICOM Attributes,,"(0052,0013)",19930101,20991231,
2128001628,A-line Pixel Spacing,Measurement,DICOM,DICOM Attributes,,"(0052,0014)",19930101,20991231,
2128001629,OCT Z Offset Applied,Measurement,DICOM,DICOM Attributes,,"(0052,0026)",19930101,20991231,
2128001630,Intravascular Longitudinal Distance,Measurement,DICOM,DICOM Attributes,,"(0052,0028)",19930101,20991231,
2128001631,OCT Z Offset Correction,Measurement,DICOM,DICOM Attributes,,"(0052,0030)",19930101,20991231,
2128001632,Catheter Direction of Rotation,Measurement,DICOM,DICOM Attributes,,"(0052,0031)",19930101,20991231,
2128001633,Seam Line Location,Measurement,DICOM,DICOM Attributes,,"(0052,0033)",19930101,20991231,
2128001634,First A-line Location,Measurement,DICOM,DICOM Attributes,,"(0052,0034)",19930101,20991231,
2128001635,Seam Line Index,Measurement,DICOM,DICOM Attributes,,"(0052,0036)",19930101,20991231,
2128001636,Number of Padded A-lines,Measurement,DICOM,DICOM Attributes,,"(0052,0038)",19930101,20991231,
2128001637,Interpolation Type,Measurement,DICOM,DICOM Attributes,,"(0052,0039)",19930101,20991231,
2128001638,Refractive Index Applied,Measurement,DICOM,DICOM Attributes,,"(0052,003A)",19930101,20991231,
2128001639,Energy Window Vector,Measurement,DICOM,DICOM Attributes,,"(0054,0010)",19930101,20991231,
2128001640,Number of Energy Windows,Measurement,DICOM,DICOM Attributes,,"(0054,0011)",19930101,20991231,
2128001641,Energy Window Lower Limit,Measurement,DICOM,DICOM Attributes,,"(0054,0014)",19930101,20991231,
2128001642,Energy Window Upper Limit,Measurement,DICOM,DICOM Attributes,,"(0054,0015)",19930101,20991231,
2128001643,Residual Syringe Counts,Measurement,DICOM,DICOM Attributes,,"(0054,0017)",19930101,20991231,
2128001644,Detector Vector,Measurement,DICOM,DICOM Attributes,,"(0054,0020)",19930101,20991231,
2128001645,Number of Detectors,Measurement,DICOM,DICOM Attributes,,"(0054,0021)",19930101,20991231,
2128001646,Phase Vector,Measurement,DICOM,DICOM Attributes,,"(0054,0030)",19930101,20991231,
2128001647,Number of Phases,Measurement,DICOM,DICOM Attributes,,"(0054,0031)",19930101,20991231,
2128001648,Number of Frames in Phase,Measurement,DICOM,DICOM Attributes,,"(0054,0033)",19930101,20991231,
2128001649,Phase Delay,Measurement,DICOM,DICOM Attributes,,"(0054,0036)",19930101,20991231,
2128001650,Pause Between Frames,Measurement,DICOM,DICOM Attributes,,"(0054,0038)",19930101,20991231,
2128001651,Phase Description,Measurement,DICOM,DICOM Attributes,,"(0054,0039)",19930101,20991231,
2128001652,Rotation Vector,Measurement,DICOM,DICOM Attributes,,"(0054,0050)",19930101,20991231,
2128001653,Number of Rotations,Measurement,DICOM,DICOM Attributes,,"(0054,0051)",19930101,20991231,
2128001654,Number of Frames in Rotation,Measurement,DICOM,DICOM Attributes,,"(0054,0053)",19930101,20991231,
2128001655,R-R Interval Vector,Measurement,DICOM,DICOM Attributes,,"(0054,0060)",19930101,20991231,
2128001656,Number of R-R Intervals,Measurement,DICOM,DICOM Attributes,,"(0054,0061)",19930101,20991231,
2128001657,Time Slot Vector,Measurement,DICOM,DICOM Attributes,,"(0054,0070)",19930101,20991231,
2128001658,Number of Time Slots,Measurement,DICOM,DICOM Attributes,,"(0054,0071)",19930101,20991231,
2128001659,Time Slot Time,Measurement,DICOM,DICOM Attributes,,"(0054,0073)",19930101,20991231,
2128001660,Slice Vector,Measurement,DICOM,DICOM Attributes,,"(0054,0080)",19930101,20991231,
2128001661,Number of Slices,Measurement,DICOM,DICOM Attributes,,"(0054,0081)",19930101,20991231,
2128001662,Angular View Vector,Measurement,DICOM,DICOM Attributes,,"(0054,0090)",19930101,20991231,
2128001663,Time Slice Vector,Measurement,DICOM,DICOM Attributes,,"(0054,0100)",19930101,20991231,
2128001664,Number of Time Slices,Measurement,DICOM,DICOM Attributes,,"(0054,0101)",19930101,20991231,
2128001665,Start Angle,Measurement,DICOM,DICOM Attributes,,"(0054,0200)",19930101,20991231,
2128001666,Type of Detector Motion,Measurement,DICOM,DICOM Attributes,,"(0054,0202)",19930101,20991231,
2128001667,Trigger Vector,Measurement,DICOM,DICOM Attributes,,"(0054,0210)",19930101,20991231,
2128001668,Number of Triggers in Phase,Measurement,DICOM,DICOM Attributes,,"(0054,0211)",19930101,20991231,
2128001669,Energy Window Number,Measurement,DICOM,DICOM Attributes,,"(0054,0308)",19930101,20991231,
2128001670,Slice Progression Direction,Measurement,DICOM,DICOM Attributes,,"(0054,0500)",19930101,20991231,
2128001671,Scan Progression Direction,Measurement,DICOM,DICOM Attributes,,"(0054,0501)",19930101,20991231,
2128001672,Series Type,Measurement,DICOM,DICOM Attributes,,"(0054,1000)",19930101,20991231,
2128001673,Units,Measurement,DICOM,DICOM Attributes,,"(0054,1001)",19930101,20991231,
2128001674,Counts Source,Measurement,DICOM,DICOM Attributes,,"(0054,1002)",19930101,20991231,
2128001675,Reprojection Method,Measurement,DICOM,DICOM Attributes,,"(0054,1004)",19930101,20991231,
2128001676,SUV Type,Measurement,DICOM,DICOM Attributes,,"(0054,1006)",19930101,20991231,
2128001677,Randoms Correction Method,Measurement,DICOM,DICOM Attributes,,"(0054,1100)",19930101,20991231,
2128001678,Decay Correction,Measurement,DICOM,DICOM Attributes,,"(0054,1102)",19930101,20991231,
