concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2128000900,Low R-R Value,Measurement,DICOM,DICOM Attributes,,00181081,19930101,20991231,
2128000901,High R-R Value,Measurement,DICOM,DICOM Attributes,,00181082,19930101,20991231,
2128000902,Intervals Acquired,Measurement,DICOM,DICOM Attributes,,00181083,19930101,20991231,
2128000903,Intervals Rejected,Measurement,DICOM,DICOM Attributes,,00181084,19930101,20991231,
2128000904,PVC Rejection,Measurement,DICOM,DICOM Attributes,,00181085,19930101,20991231,
2128000905,Skip Beats,Measurement,DICOM,DICOM Attributes,,00181086,19930101,20991231,
2128000906,Heart Rate,Measurement,DICOM,DICOM Attributes,,00181088,19930101,20991231,
2128000907,Cardiac Number of Images,Measurement,DICOM,DICOM Attributes,,00181090,19930101,20991231,
2128000908,Trigger Window,Measurement,DICOM,DICOM Attributes,,00181094,19930101,20991231,
2128000909,Reconstruction Diameter,Measurement,DICOM,DICOM Attributes,,00181100,19930101,20991231,
2128000910,Distance Source to Detector,Measurement,DICOM,DICOM Attributes,,00181110,19930101,20991231,
2128000911,Distance Source to Patient,Measurement,DICOM,DICOM Attributes,,00181111,19930101,20991231,
2128000912,Estimated Radiographic Magnification Factor,Measurement,DICOM,DICOM Attributes,,00181114,19930101,20991231,
2128000913,Gantry/Detector Tilt,Measurement,DICOM,DICOM Attributes,,00181120,19930101,20991231,
2128000914,Gantry/Detector Slew,Measurement,DICOM,DICOM Attributes,,00181121,19930101,20991231,
2128000915,Table Height,Measurement,DICOM,DICOM Attributes,,00181130,19930101,20991231,
2128000916,Table Traverse,Measurement,DICOM,DICOM Attributes,,00181131,19930101,20991231,
2128000917,Table Motion,Measurement,DICOM,DICOM Attributes,,00181134,19930101,20991231,
2128000918,Table Vertical Increment,Measurement,DICOM,DICOM Attributes,,00181135,19930101,20991231,
2128000919,Table Lateral Increment,Measurement,DICOM,DICOM Attributes,,00181136,19930101,20991231,
2128000920,Table Longitudinal Increment,Measurement,DICOM,DICOM Attributes,,00181137,19930101,20991231,
2128000921,Table Angle,Measurement,DICOM,DICOM Attributes,,00181138,19930101,20991231,
2128000922,Table Type,Measurement,DICOM,DICOM Attributes,,0018113A,19930101,20991231,
2128000923,Rotation Direction,Measurement,DICOM,DICOM Attributes,,00181140,19930101,20991231,
2128000924,Angular Position,Measurement,DICOM,DICOM Attributes,,00181141,19930101,20991231,
2128000925,Radial Position,Measurement,DICOM,DICOM Attributes,,00181142,19930101,20991231,
2128000926,Scan Arc,Measurement,DICOM,DICOM Attributes,,00181143,19930101,20991231,
2128000927,Angular Step,Measurement,DICOM,DICOM Attributes,,00181144,19930101,20991231,
2128000928,Center of Rotation Offset,Measurement,DICOM,DICOM Attributes,,00181145,19930101,20991231,
2128000929,Rotation Offset,Measurement,DICOM,DICOM Attributes,,00181146,19930101,20991231,
2128000930,Field of View Shape,Measurement,DICOM,DICOM Attributes,,00181147,19930101,20991231,
2128000931,Field of View Dimension(s),Measurement,DICOM,DICOM Attributes,,00181149,19930101,20991231,
2128000932,Exposure Time,Measurement,DICOM,DICOM Attributes,,00181150,19930101,20991231,
2128000933,X-Ray Tube Current,Measurement,DICOM,DICOM Attributes,,00181151,19930101,20991231,
2128000934,Exposure,Measurement,DICOM,DICOM Attributes,,00181152,19930101,20991231,
2128000935,Exposure in µAs,Measurement,DICOM,DICOM Attributes,,00181153,19930101,20991231,
2128000936,Average Pulse Width,Measurement,DICOM,DICOM Attributes,,00181154,19930101,20991231,
2128000937,Radiation Setting,Measurement,DICOM,DICOM Attributes,,00181155,19930101,20991231,
2128000938,Rectification Type,Measurement,DICOM,DICOM Attributes,,00181156,19930101,20991231,
2128000939,Radiation Mode,Measurement,DICOM,DICOM Attributes,,0018115A,19930101,20991231,
2128000940,Image and Fluoroscopy Area Dose Product,Measurement,DICOM,DICOM Attributes,,0018115E,19930101,20991231,
2128000941,Filter Type,Measurement,DICOM,DICOM Attributes,,00181160,19930101,20991231,
2128000942,Type of Filters,Measurement,DICOM,DICOM Attributes,,00181161,19930101,20991231,
2128000943,Intensifier Size,Measurement,DICOM,DICOM Attributes,,00181162,19930101,20991231,
2128000944,Imager Pixel Spacing,Measurement,DICOM,DICOM Attributes,,00181164,19930101,20991231,
2128000945,Grid,Measurement,DICOM,DICOM Attributes,,00181166,19930101,20991231,
2128000946,Generator Power,Measurement,DICOM,DICOM Attributes,,00181170,19930101,20991231,
2128000947,Collimator/grid Name,Measurement,DICOM,DICOM Attributes,,00181180,19930101,20991231,
2128000948,Collimator Type,Measurement,DICOM,DICOM Attributes,,00181181,19930101,20991231,
2128000949,Focal Distance,Measurement,DICOM,DICOM Attributes,,00181182,19930101,20991231,
2128000950,X Focus Center,Measurement,DICOM,DICOM Attributes,,00181183,19930101,20991231,
2128000951,Y Focus Center,Measurement,DICOM,DICOM Attributes,,00181184,19930101,20991231,
2128000952,Focal Spot(s),Measurement,DICOM,DICOM Attributes,,00181190,19930101,20991231,
2128000953,Anode Target Material,Measurement,DICOM,DICOM Attributes,,00181191,19930101,20991231,
2128000954,Body Part Thickness,Measurement,DICOM,DICOM Attributes,,001811A0,19930101,20991231,
2128000955,Compression Force,Measurement,DICOM,DICOM Attributes,,001811A2,19930101,20991231,
2128000956,Compression Pressure,Measurement,DICOM,DICOM Attributes,,001811A3,19930101,20991231,
2128000957,Paddle Description,Measurement,DICOM,DICOM Attributes,,001811A4,19930101,20991231,
2128000958,Compression Contact Area,Measurement,DICOM,DICOM Attributes,,001811A5,19930101,20991231,
2128000959,Acquisition Mode,Measurement,DICOM,DICOM Attributes,,001811B0,19930101,20991231,
2128000960,Dose Mode Name,Measurement,DICOM,DICOM Attributes,,001811B1,19930101,20991231,
2128000961,Acquired Subtraction Mask Flag,Measurement,DICOM,DICOM Attributes,,001811B2,19930101,20991231,
2128000962,Fluoroscopy Persistence Flag,Measurement,DICOM,DICOM Attributes,,001811B3,19930101,20991231,
2128000963,Fluoroscopy Last Image Hold Persistence Flag,Measurement,DICOM,DICOM Attributes,,001811B4,19930101,20991231,
2128000964,Upper Limit Number Of Persistent Fluoroscopy Frames,Measurement,DICOM,DICOM Attributes,,001811B5,19930101,20991231,
2128000965,Contrast/Bolus Auto Injection Trigger Flag,Measurement,DICOM,DICOM Attributes,,001811B6,19930101,20991231,
2128000966,Contrast/Bolus Injection Delay,Measurement,DICOM,DICOM Attributes,,001811B7,19930101,20991231,
2128000967,XA Acquisition Phase Details Sequence,Measurement,DICOM,DICOM Attributes,,001811B8,19930101,20991231,
2128000968,XA Acquisition Frame Rate,Measurement,DICOM,DICOM Attributes,,001811B9,19930101,20991231,
2128000969,XA Plane Details Sequence,Measurement,DICOM,DICOM Attributes,,001811BA,19930101,20991231,
2128000970,Acquisition Field of View Label,Measurement,DICOM,DICOM Attributes,,001811BB,19930101,20991231,
2128000971,X-Ray Filter Details Sequence,Measurement,DICOM,DICOM Attributes,,001811BC,19930101,20991231,
2128000972,XA Acquisition Duration,Measurement,DICOM,DICOM Attributes,,001811BD,19930101,20991231,
2128000973,Reconstruction Pipeline Type,Measurement,DICOM,DICOM Attributes,,001811BE,19930101,20991231,
2128000974,Image Filter Details Sequence,Measurement,DICOM,DICOM Attributes,,001811BF,19930101,20991231,
2128000975,Applied Mask Subtraction Flag,Measurement,DICOM,DICOM Attributes,,001811C0,19930101,20991231,
2128000976,Requested Series Description Code Sequence,Measurement,DICOM,DICOM Attributes,,001811C1,19930101,20991231,
2128000977,Date of Last Calibration,Measurement,DICOM,DICOM Attributes,,00181200,19930101,20991231,
2128000978,Time of Last Calibration,Measurement,DICOM,DICOM Attributes,,00181201,19930101,20991231,
2128000979,DateTime of Last Calibration,Measurement,DICOM,DICOM Attributes,,00181202,19930101,20991231,
2128000980,Calibration DateTime,Measurement,DICOM,DICOM Attributes,,00181203,19930101,20991231,
2128000981,Date of Manufacture,Measurement,DICOM,DICOM Attributes,,00181204,19930101,20991231,
2128000982,Date of Installation,Measurement,DICOM,DICOM Attributes,,00181205,19930101,20991231,
2128000983,Convolution Kernel,Measurement,DICOM,DICOM Attributes,,00181210,19930101,20991231,
2128000984,Upper/Lower Pixel Values,Measurement,DICOM,DICOM Attributes,,00181240,19930101,20991231,
2128000985,Actual Frame Duration,Measurement,DICOM,DICOM Attributes,,00181242,19930101,20991231,
2128000986,Count Rate,Measurement,DICOM,DICOM Attributes,,00181243,19930101,20991231,
2128000987,Preferred Playback Sequencing,Measurement,DICOM,DICOM Attributes,,00181244,19930101,20991231,
2128000988,Receive Coil Name,Measurement,DICOM,DICOM Attributes,,00181250,19930101,20991231,
2128000989,Transmit Coil Name,Measurement,DICOM,DICOM Attributes,,00181251,19930101,20991231,
2128000990,Plate Type,Measurement,DICOM,DICOM Attributes,,00181260,19930101,20991231,
2128000991,Phosphor Type,Measurement,DICOM,DICOM Attributes,,00181261,19930101,20991231,
2128000992,Water Equivalent Diameter,Measurement,DICOM,DICOM Attributes,,00181271,19930101,20991231,
2128000993,Water Equivalent Diameter Calculation Method Code Sequence,Measurement,DICOM,DICOM Attributes,,00181272,19930101,20991231,
2128000994,Scan Velocity,Measurement,DICOM,DICOM Attributes,,00181300,19930101,20991231,
2128000995,Whole Body Technique,Measurement,DICOM,DICOM Attributes,,00181301,19930101,20991231,
2128000996,Scan Length,Measurement,DICOM,DICOM Attributes,,00181302,19930101,20991231,
2128000997,Acquisition Matrix,Measurement,DICOM,DICOM Attributes,,00181310,19930101,20991231,
2128000998,In-plane Phase Encoding Direction,Measurement,DICOM,DICOM Attributes,,00181312,19930101,20991231,
2128000999,Flip Angle,Measurement,DICOM,DICOM Attributes,,00181314,19930101,20991231,
2128001000,Variable Flip Angle Flag,Measurement,DICOM,DICOM Attributes,,00181315,19930101,20991231,
2128001001,SAR,Measurement,DICOM,DICOM Attributes,,00181316,19930101,20991231,
2128001002,dB/dt,Measurement,DICOM,DICOM Attributes,,00181318,19930101,20991231,
2128001003,B1rms,Measurement,DICOM,DICOM Attributes,,00181320,19930101,20991231,
2128001004,Acquisition Device Processing Description,Measurement,DICOM,DICOM Attributes,,00181400,19930101,20991231,
2128001005,Acquisition Device Processing Code,Measurement,DICOM,DICOM Attributes,,00181401,19930101,20991231,
2128001006,Cassette Orientation,Measurement,DICOM,DICOM Attributes,,00181402,19930101,20991231,
2128001007,Cassette Size,Measurement,DICOM,DICOM Attributes,,00181403,19930101,20991231,
2128001008,Exposures on Plate,Measurement,DICOM,DICOM Attributes,,00181404,19930101,20991231,
2128001009,Relative X-Ray Exposure,Measurement,DICOM,DICOM Attributes,,00181405,19930101,20991231,
2128001010,Exposure Index,Measurement,DICOM,DICOM Attributes,,00181411,19930101,20991231,
2128001011,Target Exposure Index,Measurement,DICOM,DICOM Attributes,,00181412,19930101,20991231,
2128001012,Deviation Index,Measurement,DICOM,DICOM Attributes,,00181413,19930101,20991231,
2128001013,Column Angulation,Measurement,DICOM,DICOM Attributes,,00181450,19930101,20991231,
2128001014,Tomo Layer Height,Measurement,DICOM,DICOM Attributes,,00181460,19930101,20991231,
2128001015,Tomo Angle,Measurement,DICOM,DICOM Attributes,,00181470,19930101,20991231,
2128001016,Tomo Time,Measurement,DICOM,DICOM Attributes,,00181480,19930101,20991231,
2128001017,Tomo Type,Measurement,DICOM,DICOM Attributes,,00181490,19930101,20991231,
2128001018,Tomo Class,Measurement,DICOM,DICOM Attributes,,00181491,19930101,20991231,
2128001019,Number of Tomosynthesis Source Images,Measurement,DICOM,DICOM Attributes,,00181495,19930101,20991231,
2128001020,Positioner Motion,Measurement,DICOM,DICOM Attributes,,00181500,19930101,20991231,
2128001021,Positioner Type,Measurement,DICOM,DICOM Attributes,,00181508,19930101,20991231,
2128001022,Positioner Primary Angle,Measurement,DICOM,DICOM Attributes,,00181510,19930101,20991231,
2128001023,Positioner Secondary Angle,Measurement,DICOM,DICOM Attributes,,00181511,19930101,20991231,
2128001024,Positioner Primary Angle Increment,Measurement,DICOM,DICOM Attributes,,00181520,19930101,20991231,
2128001025,Positioner Secondary Angle Increment,Measurement,DICOM,DICOM Attributes,,00181521,19930101,20991231,
2128001026,Detector Primary Angle,Measurement,DICOM,DICOM Attributes,,00181530,19930101,20991231,
2128001027,Detector Secondary Angle,Measurement,DICOM,DICOM Attributes,,00181531,19930101,20991231,
2128001028,Shutter Shape,Measurement,DICOM,DICOM Attributes,,00181600,19930101,20991231,
2128001029,Shutter Left Vertical Edge,Measurement,DICOM,DICOM Attributes,,00181602,19930101,20991231,
2128001030,Shutter Right Vertical Edge,Measurement,DICOM,DICOM Attributes,,00181604,19930101,20991231,
2128001031,Shutter Upper Horizontal Edge,Measurement,DICOM,DICOM Attributes,,00181606,19930101,20991231,
2128001032,Shutter Lower Horizontal Edge,Measurement,DICOM,DICOM Attributes,,00181608,19930101,20991231,
2128001033,Center of Circular Shutter,Measurement,DICOM,DICOM Attributes,,00181610,19930101,20991231,
2128001034,Radius of Circular Shutter,Measurement,DICOM,DICOM Attributes,,00181612,19930101,20991231,
2128001035,Vertices of the Polygonal Shutter,Measurement,DICOM,DICOM Attributes,,00181620,19930101,20991231,
2128001036,Shutter Presentation Value,Measurement,DICOM,DICOM Attributes,,00181622,19930101,20991231,
2128001037,Shutter Overlay Group,Measurement,DICOM,DICOM Attributes,,00181623,19930101,20991231,
2128001038,Shutter Presentation Color CIELab Value,Measurement,DICOM,DICOM Attributes,,00181624,19930101,20991231,
2128001039,Outline Shape Type,Measurement,DICOM,DICOM Attributes,,00181630,19930101,20991231,
2128001040,Outline Left Vertical Edge,Measurement,DICOM,DICOM Attributes,,00181631,19930101,20991231,
2128001041,Outline Right Vertical Edge,Measurement,DICOM,DICOM Attributes,,00181632,19930101,20991231,
2128001042,Outline Upper Horizontal Edge,Measurement,DICOM,DICOM Attributes,,00181633,19930101,20991231,
2128001043,Outline Lower Horizontal Edge,Measurement,DICOM,DICOM Attributes,,00181634,19930101,20991231,
2128001044,Center of Circular Outline,Measurement,DICOM,DICOM Attributes,,00181635,19930101,20991231,
2128001045,Diameter of Circular Outline,Measurement,DICOM,DICOM Attributes,,00181636,19930101,20991231,
2128001046,Number of Polygonal Vertices,Measurement,DICOM,DICOM Attributes,,00181637,19930101,20991231,
2128001047,Vertices of the Polygonal Outline,Measurement,DICOM,DICOM Attributes,,00181638,19930101,20991231,
2128001048,Collimator Shape,Measurement,DICOM,DICOM Attributes,,00181700,19930101,20991231,
2128001049,Collimator Left Vertical Edge,Measurement,DICOM,DICOM Attributes,,00181702,19930101,20991231,
2128001050,Collimator Right Vertical Edge,Measurement,DICOM,DICOM Attributes,,00181704,19930101,20991231,
2128001051,Collimator Upper Horizontal Edge,Measurement,DICOM,DICOM Attributes,,00181706,19930101,20991231,
2128001052,Collimator Lower Horizontal Edge,Measurement,DICOM,DICOM Attributes,,00181708,19930101,20991231,
2128001053,Center of Circular Collimator,Measurement,DICOM,DICOM Attributes,,00181710,19930101,20991231,
2128001054,Radius of Circular Collimator,Measurement,DICOM,DICOM Attributes,,00181712,19930101,20991231,
2128001055,Vertices of the Polygonal Collimator,Measurement,DICOM,DICOM Attributes,,00181720,19930101,20991231,
2128001056,Acquisition Time Synchronized,Measurement,DICOM,DICOM Attributes,,00181800,19930101,20991231,
2128001057,Time Source,Measurement,DICOM,DICOM Attributes,,00181801,19930101,20991231,
2128001058,Time Distribution Protocol,Measurement,DICOM,DICOM Attributes,,00181802,19930101,20991231,
2128001059,NTP Source Address,Measurement,DICOM,DICOM Attributes,,00181803,19930101,20991231,
2128001060,Page Number Vector,Measurement,DICOM,DICOM Attributes,,00182001,19930101,20991231,
2128001061,Frame Label Vector,Measurement,DICOM,DICOM Attributes,,00182002,19930101,20991231,
2128001062,Frame Primary Angle Vector,Measurement,DICOM,DICOM Attributes,,00182003,19930101,20991231,
2128001063,Frame Secondary Angle Vector,Measurement,DICOM,DICOM Attributes,,00182004,19930101,20991231,
2128001064,Slice Location Vector,Measurement,DICOM,DICOM Attributes,,00182005,19930101,20991231,
2128001065,Display Window Label Vector,Measurement,DICOM,DICOM Attributes,,00182006,19930101,20991231,
2128001066,Nominal Scanned Pixel Spacing,Measurement,DICOM,DICOM Attributes,,00182010,19930101,20991231,
2128001067,Digitizing Device Transport Direction,Measurement,DICOM,DICOM Attributes,,00182020,19930101,20991231,
2128001068,Rotation of Scanned Film,Measurement,DICOM,DICOM Attributes,,00182030,19930101,20991231,
2128001069,Biopsy Target Sequence,Measurement,DICOM,DICOM Attributes,,00182041,19930101,20991231,
2128001070,Target UID,Measurement,DICOM,DICOM Attributes,,00182042,19930101,20991231,
2128001071,Localizing Cursor Position,Measurement,DICOM,DICOM Attributes,,00182043,19930101,20991231,
2128001072,Calculated Target Position,Measurement,DICOM,DICOM Attributes,,00182044,19930101,20991231,
2128001073,Target Label,Measurement,DICOM,DICOM Attributes,,00182045,19930101,20991231,
2128001074,Displayed Z Value,Measurement,DICOM,DICOM Attributes,,00182046,19930101,20991231,
2128001075,IVUS Acquisition,Measurement,DICOM,DICOM Attributes,,00183100,19930101,20991231,
2128001076,IVUS Pullback Rate,Measurement,DICOM,DICOM Attributes,,00183101,19930101,20991231,
2128001077,IVUS Gated Rate,Measurement,DICOM,DICOM Attributes,,00183102,19930101,20991231,
2128001078,IVUS Pullback Start Frame Number,Measurement,DICOM,DICOM Attributes,,00183103,19930101,20991231,
2128001079,IVUS Pullback Stop Frame Number,Measurement,DICOM,DICOM Attributes,,00183104,19930101,20991231,
2128001080,Lesion Number,Measurement,DICOM,DICOM Attributes,,00183105,19930101,20991231,
2128001081,Acquisition Comments,Measurement,DICOM,DICOM Attributes,,00184000,19930101,20991231,
2128001082,Output Power,Measurement,DICOM,DICOM Attributes,,00185000,19930101,20991231,
2128001083,Transducer Data,Measurement,DICOM,DICOM Attributes,,00185010,19930101,20991231,
2128001084,Transducer Identification Sequence,Measurement,DICOM,DICOM Attributes,,00185011,19930101,20991231,
2128001085,Focus Depth,Measurement,DICOM,DICOM Attributes,,00185012,19930101,20991231,
2128001086,Processing Function,Measurement,DICOM,DICOM Attributes,,00185020,19930101,20991231,
2128001087,Postprocessing Function,Measurement,DICOM,DICOM Attributes,,00185021,19930101,20991231,
2128001088,Mechanical Index,Measurement,DICOM,DICOM Attributes,,00185022,19930101,20991231,
2128001089,Bone Thermal Index,Measurement,DICOM,DICOM Attributes,,00185024,19930101,20991231,
2128001090,Cranial Thermal Index,Measurement,DICOM,DICOM Attributes,,00185026,19930101,20991231,
2128001091,Soft Tissue Thermal Index,Measurement,DICOM,DICOM Attributes,,00185027,19930101,20991231,
2128001092,Soft Tissue-focus Thermal Index,Measurement,DICOM,DICOM Attributes,,00185028,19930101,20991231,
2128001093,Soft Tissue-surface Thermal Index,Measurement,DICOM,DICOM Attributes,,00185029,19930101,20991231,
2128001094,Dynamic Range,Measurement,DICOM,DICOM Attributes,,00185030,19930101,20991231,
2128001095,Total Gain,Measurement,DICOM,DICOM Attributes,,00185040,19930101,20991231,
2128001096,Depth of Scan Field,Measurement,DICOM,DICOM Attributes,,00185050,19930101,20991231,
2128001097,Patient Position,Measurement,DICOM,DICOM Attributes,,00185100,19930101,20991231,
2128001098,View Position,Measurement,DICOM,DICOM Attributes,,00185101,19930101,20991231,
2128001099,Projection Eponymous Name Code Sequence,Measurement,DICOM,DICOM Attributes,,00185104,19930101,20991231,
2128001100,Image Transformation Matrix,Measurement,DICOM,DICOM Attributes,,00185210,19930101,20991231,
2128001101,Image Translation Vector,Measurement,DICOM,DICOM Attributes,,00185212,19930101,20991231,
2128001102,Sensitivity,Measurement,DICOM,DICOM Attributes,,00186000,19930101,20991231,
2128001103,Sequence of Ultrasound Regions,Measurement,DICOM,DICOM Attributes,,00186011,19930101,20991231,
2128001104,Region Spatial Format,Measurement,DICOM,DICOM Attributes,,00186012,19930101,20991231,
2128001105,Region Data Type,Measurement,DICOM,DICOM Attributes,,00186014,19930101,20991231,
2128001106,Region Flags,Measurement,DICOM,DICOM Attributes,,00186016,19930101,20991231,
2128001107,Region Location Min X0,Measurement,DICOM,DICOM Attributes,,00186018,19930101,20991231,
2128001108,Region Location Min Y0,Measurement,DICOM,DICOM Attributes,,0018601A,19930101,20991231,
2128001109,Region Location Max X1,Measurement,DICOM,DICOM Attributes,,0018601C,19930101,20991231,
2128001110,Region Location Max Y1,Measurement,DICOM,DICOM Attributes,,0018601E,19930101,20991231,
2128001111,Reference Pixel X0,Measurement,DICOM,DICOM Attributes,,00186020,19930101,20991231,
2128001112,Reference Pixel Y0,Measurement,DICOM,DICOM Attributes,,00186022,19930101,20991231,
2128001113,Physical Units X Direction,Measurement,DICOM,DICOM Attributes,,00186024,19930101,20991231,
2128001114,Physical Units Y Direction,Measurement,DICOM,DICOM Attributes,,00186026,19930101,20991231,
2128001115,Reference Pixel Physical Value X,Measurement,DICOM,DICOM Attributes,,00186028,19930101,20991231,
2128001116,Reference Pixel Physical Value Y,Measurement,DICOM,DICOM Attributes,,0018602A,19930101,20991231,
2128001117,Physical Delta X,Measurement,DICOM,DICOM Attributes,,0018602C,19930101,20991231,
2128001118,Physical Delta Y,Measurement,DICOM,DICOM Attributes,,0018602E,19930101,20991231,
2128001119,Transducer Frequency,Measurement,DICOM,DICOM Attributes,,00186030,19930101,20991231,
2128001120,Transducer Type,Measurement,DICOM,DICOM Attributes,,00186031,19930101,20991231,
2128001121,Pulse Repetition Frequency,Measurement,DICOM,DICOM Attributes,,00186032,19930101,20991231,
2128001122,Doppler Correction Angle,Measurement,DICOM,DICOM Attributes,,00186034,19930101,20991231,
2128001123,Steering Angle,Measurement,DICOM,DICOM Attributes,,00186036,19930101,20991231,
2128001124,Doppler Sample Volume X Position (Retired),Measurement,DICOM,DICOM Attributes,,00186038,19930101,20991231,
2128001125,Doppler Sample Volume X Position,Measurement,DICOM,DICOM Attributes,,00186039,19930101,20991231,
2128001126,Doppler Sample Volume Y Position (Retired),Measurement,DICOM,DICOM Attributes,,0018603A,19930101,20991231,
2128001127,Doppler Sample Volume Y Position,Measurement,DICOM,DICOM Attributes,,0018603B,19930101,20991231,
2128001128,TM-Line Position X0 (Retired),Measurement,DICOM,DICOM Attributes,,0018603C,19930101,20991231,
2128001129,TM-Line Position X0,Measurement,DICOM,DICOM Attributes,,0018603D,19930101,20991231,
2128001130,TM-Line Position Y0 (Retired),Measurement,DICOM,DICOM Attributes,,0018603E,19930101,20991231,
2128001131,TM-Line Position Y0,Measurement,DICOM,DICOM Attributes,,0018603F,19930101,20991231,
2128001132,TM-Line Position X1 (Retired),Measurement,DICOM,DICOM Attributes,,00186040,19930101,20991231,
2128001133,TM-Line Position X1,Measurement,DICOM,DICOM Attributes,,00186041,19930101,20991231,
2128001134,TM-Line Position Y1 (Retired),Measurement,DICOM,DICOM Attributes,,00186042,19930101,20991231,
2128001135,TM-Line Position Y1,Measurement,DICOM,DICOM Attributes,,00186043,19930101,20991231,
2128001136,Pixel Component Organization,Measurement,DICOM,DICOM Attributes,,00186044,19930101,20991231,
2128001137,Pixel Component Mask,Measurement,DICOM,DICOM Attributes,,00186046,19930101,20991231,
2128001138,Pixel Component Range Start,Measurement,DICOM,DICOM Attributes,,00186048,19930101,20991231,
2128001139,Pixel Component Range Stop,Measurement,DICOM,DICOM Attributes,,0018604A,19930101,20991231,
2128001140,Pixel Component Physical Units,Measurement,DICOM,DICOM Attributes,,0018604C,19930101,20991231,
2128001141,Pixel Component Data Type,Measurement,DICOM,DICOM Attributes,,0018604E,19930101,20991231,
2128001142,Number of Table Break Points,Measurement,DICOM,DICOM Attributes,,00186050,19930101,20991231,
2128001143,Table of X Break Points,Measurement,DICOM,DICOM Attributes,,00186052,19930101,20991231,
2128001144,Table of Y Break Points,Measurement,DICOM,DICOM Attributes,,00186054,19930101,20991231,
2128001145,Number of Table Entries,Measurement,DICOM,DICOM Attributes,,00186056,19930101,20991231,
2128001146,Table of Pixel Values,Measurement,DICOM,DICOM Attributes,,00186058,19930101,20991231,
2128001147,Table of Parameter Values,Measurement,DICOM,DICOM Attributes,,0018605A,19930101,20991231,
2128001148,R Wave Time Vector,Measurement,DICOM,DICOM Attributes,,00186060,19930101,20991231,
2128001149,Active Image Area Overlay Group,Measurement,DICOM,DICOM Attributes,,00186070,19930101,20991231,
2128001150,Detector Conditions Nominal Flag,Measurement,DICOM,DICOM Attributes,,00187000,19930101,20991231,
2128001151,Detector Temperature,Measurement,DICOM,DICOM Attributes,,00187001,19930101,20991231,
2128001152,Detector Type,Measurement,DICOM,DICOM Attributes,,00187004,19930101,20991231,
2128001153,Detector Configuration,Measurement,DICOM,DICOM Attributes,,00187005,19930101,20991231,
2128001154,Detector Description,Measurement,DICOM,DICOM Attributes,,00187006,19930101,20991231,
2128001155,Detector Mode,Measurement,DICOM,DICOM Attributes,,00187008,19930101,20991231,
2128001156,Detector ID,Measurement,DICOM,DICOM Attributes,,0018700A,19930101,20991231,
2128001157,Date of Last Detector Calibration,Measurement,DICOM,DICOM Attributes,,0018700C,19930101,20991231,
2128001158,Time of Last Detector Calibration,Measurement,DICOM,DICOM Attributes,,0018700E,19930101,20991231,
2128001159,Exposures on Detector Since Last Calibration,Measurement,DICOM,DICOM Attributes,,00187010,19930101,20991231,
2128001160,Exposures on Detector Since Manufactured,Measurement,DICOM,DICOM Attributes,,00187011,19930101,20991231,
2128001161,Detector Time Since Last Exposure,Measurement,DICOM,DICOM Attributes,,00187012,19930101,20991231,
2128001162,Detector Active Time,Measurement,DICOM,DICOM Attributes,,00187014,19930101,20991231,
2128001163,Detector Activation Offset From Exposure,Measurement,DICOM,DICOM Attributes,,00187016,19930101,20991231,
2128001164,Detector Binning,Measurement,DICOM,DICOM Attributes,,0018701A,19930101,20991231,
2128001165,Detector Element Physical Size,Measurement,DICOM,DICOM Attributes,,00187020,19930101,20991231,
2128001166,Detector Element Spacing,Measurement,DICOM,DICOM Attributes,,00187022,19930101,20991231,
2128001167,Detector Active Shape,Measurement,DICOM,DICOM Attributes,,00187024,19930101,20991231,
2128001168,Detector Active Dimension(s),Measurement,DICOM,DICOM Attributes,,00187026,19930101,20991231,
2128001169,Detector Active Origin,Measurement,DICOM,DICOM Attributes,,00187028,19930101,20991231,
2128001170,Detector Manufacturer Name,Measurement,DICOM,DICOM Attributes,,0018702A,19930101,20991231,
2128001171,Detector Manufacturer's Model Name,Measurement,DICOM,DICOM Attributes,,0018702B,19930101,20991231,
2128001172,Field of View Origin,Measurement,DICOM,DICOM Attributes,,00187030,19930101,20991231,
2128001173,Field of View Rotation,Measurement,DICOM,DICOM Attributes,,00187032,19930101,20991231,
2128001174,Field of View Horizontal Flip,Measurement,DICOM,DICOM Attributes,,00187034,19930101,20991231,
2128001175,Pixel Data Area Origin Relative To FOV,Measurement,DICOM,DICOM Attributes,,00187036,19930101,20991231,
2128001176,Pixel Data Area Rotation Angle Relative To FOV,Measurement,DICOM,DICOM Attributes,,00187038,19930101,20991231,
2128001177,Grid Absorbing Material,Measurement,DICOM,DICOM Attributes,,00187040,19930101,20991231,
2128001178,Grid Spacing Material,Measurement,DICOM,DICOM Attributes,,00187041,19930101,20991231,
2128001179,Grid Thickness,Measurement,DICOM,DICOM Attributes,,00187042,19930101,20991231,
2128001180,Grid Pitch,Measurement,DICOM,DICOM Attributes,,00187044,19930101,20991231,
2128001181,Grid Aspect Ratio,Measurement,DICOM,DICOM Attributes,,00187046,19930101,20991231,
2128001182,Grid Period,Measurement,DICOM,DICOM Attributes,,00187048,19930101,20991231,
2128001183,Grid Focal Distance,Measurement,DICOM,DICOM Attributes,,0018704C,19930101,20991231,
2128001184,Filter Material,Measurement,DICOM,DICOM Attributes,,00187050,19930101,20991231,
